[2025-07-25 10:26:00] Successfully processed: karmê-chöling-main-shrine-room-post-meditation-hall-pmh-gong-and-shambhala-banner-and-carpet.jpg
[2025-07-25 15:09:15] Successfully processed: karmê-chöling-main-shrine-room-post-meditation-hall-pmh-gong-and-shambhala-banner-and-door-with-gold-handles.jpg
[2025-07-25 15:10:17] Successfully processed: karmê-chöling-main-shrine-room-post-meditation-hall-pmh-gong-and-shambhala-banner-closeup.jpg
[2025-07-25 15:11:17] Successfully processed: karmê-chöling-main-shrine-room-post-meditation-hall-pmh-gong-and-shambhala-banner-backlit.jpg
[2025-07-25 15:12:25] Successfully processed: karmê-chöling-main-shrine-room-post-meditation-hall-pmh-shambhala-banner-backlit.jpg
[2025-07-25 15:13:33] Successfully processed: karmê-chöling-living-room-stone-buddha.jpg
[2025-07-25 15:13:34] Successfully processed: 5 images
[2025-07-25 15:38:57] Successfully processed: karmê-chöling-living-room-gold-gong-circular.jpg
[2025-07-25 15:39:55] Successfully processed: karmê-chöling-living-room-gold-gong-circular-with-couch.jpg
[2025-07-25 15:41:00] Successfully processed: karmê-chöling-living-room-gold-gong-circular-center-view.jpg
[2025-07-25 15:41:58] Successfully processed: karmê-chöling-living-room-gold-gong-circular-center-closeup.jpg
[2025-07-25 15:43:00] Successfully processed: karmê-chöling-living-room-gong-with-four-dharmas-of-gampopa-and-shambhala-chants-and-mala.jpg
[2025-07-25 15:43:01] Successfully processed: 5 images
[2025-07-25 15:49:09] Successfully processed: karmê-chöling-living-room-gong-with-four-dharmas-of-gampopa-and-mala.jpg
[2025-07-25 15:50:17] Successfully processed: karmê-chöling-living-room-gong-with-shambhala-chants.jpg
[2025-07-25 15:51:21] Successfully processed: karmê-chöling-living-room-gong-side-view.jpg
[2025-07-25 15:52:26] Successfully processed: karmê-chöling-shambhala-banner.jpg
[2025-07-25 15:53:23] Successfully processed: karmê-chöling-shambhala-banner-closeup.jpg
[2025-07-25 15:54:23] Successfully processed: karmê-chöling-shiwa-ökar-painting-framed.jpg
[2025-07-25 15:55:23] Successfully processed: karmê-chöling-primordial-rigden-thangka-framed.jpg
[2025-07-25 15:56:29] Successfully processed: karmê-chöling-primordial-rigden-thangka-framed-closeup.jpg
[2025-07-25 15:57:28] Successfully processed: karmê-chöling-large-floor-gong-with-blue-zafu-and-zabuton.jpg
[2025-07-25 15:58:27] Successfully processed: karmê-chöling-large-floor-gong.jpg
[2025-07-25 15:58:28] Successfully processed: 10 images
[2025-07-25 16:00:28] Successfully processed: karmê-chöling-front-door-with-sun-and-blue-sky-and-purple-flowers.jpg
[2025-07-25 16:01:38] Successfully processed: karmê-chöling-front-door-with-sun-and-blue-sky-and-purple-flowers-and-rocks.jpg
[2025-07-25 16:02:46] Successfully processed: karmê-chöling-front-door-with-sun-and-blue-sky-and-purple-flowers-and-rocks-and-tree.jpg
[2025-07-25 16:03:51] Successfully processed: karmê-chöling-pond-with-road-and-sky-in-spring.jpg
[2025-07-25 16:04:55] Successfully processed: karmê-chöling-pond-with-trees-in-spring.jpg
[2025-07-25 16:05:59] Successfully processed: karmê-chöling-flags-and-barn-with-sky-in-spring.jpg
[2025-07-25 16:07:02] Successfully processed: karmê-chöling-flags-with-sky-in-spring.jpg
[2025-07-25 16:08:03] Successfully processed: karmê-chöling-flags-with-sky.jpg
[2025-07-25 16:09:08] Successfully processed: karmê-chöling-flags-with-sky-and-red-building-and-wheelbarrow.jpg
[2025-07-25 16:10:09] Successfully processed: karmê-chöling-flags-with-sky-and-red-building-and-wheelbarrow-and-lawn.jpg
[2025-07-25 16:10:10] Successfully processed: 10 images
[2025-07-25 16:11:56] Successfully processed: karmê-chöling-flags-with-sky-from-below.jpg
[2025-07-25 16:13:00] Successfully processed: karmê-chöling-flags-with-sky-from-below-looking-up.jpg
[2025-07-25 16:13:59] Successfully processed: karmê-chöling-flags-with-blue-sky-from-below-looking-up.jpg
[2025-07-25 16:15:10] Successfully processed: karmê-chöling-shambhala-lineage-thangka-and-primordial-rigden.jpg
[2025-07-25 16:16:18] Successfully processed: karmê-chöling-shambhala-lineage-thangka-and-primordial-rigden-with-wall.jpg
[2025-07-25 16:17:18] Successfully processed: karmê-chöling-shambhala-lineage-thangka-and-primordial-rigden-with-wall-slightly-crooked.jpg
[2025-07-25 16:18:19] Successfully processed: karmê-chöling-main-shrine-room-with-drum-and-blue-meditation-cushions.jpg
[2025-07-25 16:19:17] Successfully processed: karmê-chöling-blue-and-yellow-gomden-and-blue-zabuton.jpg
[2025-07-25 16:20:14] Successfully processed: karmê-chöling-blue-and-yellow-gomden-and-blue-zabuton-from-top-down.jpg
[2025-07-25 16:21:12] Successfully processed: karmê-chöling-main-shrine-room-primordial-rigden-with-brush.jpg
[2025-07-25 16:21:13] Successfully processed: 10 images
[2025-07-25 16:24:00] Successfully processed: karmê-chöling-main-shrine-room-red-and-white-brocade.jpg
[2025-07-25 19:59:15] Successfully processed: karmê-chöling-main-shrine-room-gold-leaf-design-and-ceiling.jpg
[2025-07-25 20:00:14] Successfully processed: karmê-chöling-main-shrine-room-gold-leaf-design-closeup.jpg
[2025-07-25 20:01:08] Successfully processed: karmê-chöling-main-shrine-room-gold-sun-and-gold-leaf-design.jpg
[2025-07-25 20:02:06] Successfully processed: karmê-chöling-main-shrine-room-gold-sun-closeup.jpg
[2025-07-25 20:03:03] Successfully processed: karmê-chöling-main-shrine-room-large-gong-closeup.jpg
[2025-07-25 20:04:03] Successfully processed: karmê-chöling-main-shrine-room-large-gong-side-view.jpg
[2025-07-25 20:05:03] Successfully processed: karmê-chöling-main-shrine-room-large-gong-side-view-with-blue-meditation-cushion-and-window.jpg
[2025-07-25 20:06:02] Successfully processed: karmê-chöling-main-shrine-room-large-gong-side-view-with-blue-meditation-cushion-and-window-and-wall.jpg
[2025-07-25 20:07:00] Successfully processed: karmê-chöling-main-shrine-room-red-and-white-brocade-closeup.jpg
[2025-07-25 20:08:06] Successfully processed: karmê-chöling-main-shrine-room-red-and-white-brocade-closeup-asymmetric.jpg
[2025-07-25 20:08:07] Successfully processed: 10 images
[2025-07-25 20:10:56] Successfully processed: karmê-chöling-main-shrine-room-shrine-with-offering-bowls-and-stupas-and-brush.jpg
[2025-07-25 20:11:52] Successfully processed: karmê-chöling-main-shrine-room-umdze-seat-with-gong-and-blue-meditation-cushion-and-window.jpg
[2025-07-25 20:12:50] Successfully processed: karmê-chöling-main-shrine-room-gold-leaf-in-upper-corner.jpg
[2025-07-25 20:13:53] Successfully processed: karmê-chöling-main-shrine-room-yeshe-tsögyal-thangka.jpg
[2025-07-25 20:14:56] Successfully processed: karmê-chöling-yeshe-tsögyal-thangka-closeup.jpg
[2025-07-25 20:51:33] Successfully processed: karmê-chöling-yeshe-tsögyal-thangka-closeup-half-view.jpg
[2025-07-25 20:52:30] Successfully processed: karmê-chöling-yeshe-tsögyal-thangka-closeup-half-view-wide.jpg
[2025-07-25 20:53:25] Successfully processed: karmê-chöling-yeshe-tsögyal-thangka-with-orange-cloth.jpg
[2025-07-25 20:54:20] Successfully processed: karmê-chöling-yeshe-tsögyal-thangka-closeup-face-and-hand.jpg
[2025-07-25 20:55:13] Successfully processed: karmê-chöling-yeshe-tsögyal-thangka-closeup-face.jpg
[2025-07-25 20:55:14] Successfully processed: 10 images
[2025-07-26 08:00:44] Successfully processed: karmê-chöling-yeshe-tsögyal-thangka-closeup-face-and-clothing-half-view.jpg
[2025-07-26 08:01:48] Successfully processed: karmê-chöling-yeshe-tsögyal-thangka-closeup-face-only.jpg
[2025-07-26 08:02:50] Successfully processed: karmê-chöling-yeshe-tsögyal-thangka-closeup-landscape.jpg
[2025-07-26 08:03:50] Successfully processed: karmê-chöling-dragon-brocade-pattern.jpg
[2025-07-26 08:04:47] Successfully processed: karmê-chöling-four-armed-mahakala-thangka.jpg
[2025-07-26 08:05:45] Successfully processed: karmê-chöling-four-armed-mahakala-thangka-closeup.jpg
[2025-07-26 08:06:42] Successfully processed: karmê-chöling-four-armed-mahakala-thangka-closeup-with-cloth.jpg
[2025-07-26 08:43:37] Successfully processed: karmê-chöling-four-armed-mahakala-thangka-face-closeup.jpg
[2025-07-26 09:22:18] Successfully processed: karmê-chöling-four-armed-mahakala-thangka-with-brocade.jpg
[2025-07-26 09:23:19] Successfully processed: karmê-chöling-four-armed-mahakala-thangka-face-closeup-with-hooked-knife-and-skullcup.jpg
[2025-07-26 10:43:06] Successfully processed: karmê-chöling-main-shrine-room-ceiling-with-knot-of-eternity.jpg
[2025-07-26 10:44:07] Successfully processed: karmê-chöling-main-shrine-room-ceiling-with-knot-of-eternity-and-shambhala-garuda-and-four-dignities.jpg
[2025-07-26 10:45:06] Successfully processed: karmê-chöling-main-shrine-room-red-and-yelow-dragon-brocade-pattern.jpg
[2025-07-26 10:46:04] Successfully processed: karmê-chöling-main-shrine-room-red-and-yelow-dragon-brocade-pattern-closeup.jpg
[2025-07-26 10:47:01] Successfully processed: karmê-chöling-main-shrine-room-shrine-with-dragon-brocade-and-plant.jpg
[2025-07-26 10:47:56] Successfully processed: karmê-chöling-main-shrine-room-gold-knot-of-eternity.jpg
[2025-07-26 10:48:53] Successfully processed: karmê-chöling-main-shrine-room-gold-knot-of-eternity-with-orange-and-white-wall.jpg
[2025-07-26 10:49:48] Successfully processed: karmê-chöling-main-shrine-room-drum-with-window.jpg
[2025-07-26 10:49:49] Successfully processed: 18 images
[2025-07-26 10:53:47] Successfully processed: karmê-chöling-main-shrine-room-large-gong-with-small-rin-and-window.jpg
[2025-07-26 10:54:42] Successfully processed: karmê-chöling-main-shrine-room-large-gong-closeup-with-blue-meditation-cushion.jpg
[2025-07-26 10:55:39] Successfully processed: karmê-chöling-main-shrine-room-large-gong-with-blue-meditation-cushion.jpg
[2025-07-26 10:56:36] Successfully processed: karmê-chöling-main-shrine-room-large-gong-with-blue-meditation-cushion-view-from-slightly-above.jpg
[2025-07-26 10:57:32] Successfully processed: karmê-chöling-main-shrine-room-large-gong-with-blue-meditation-cushion-side-view.jpg
[2025-07-26 10:58:27] Successfully processed: karmê-chöling-main-shrine-room-hardwood-floor-with-sunlight-and-window.jpg
[2025-07-26 10:59:25] Successfully processed: karmê-chöling-main-shrine-room-hardwood-floor-with-sunlight-and-windows-and-ceiling-lights.jpg
[2025-07-26 11:00:21] Successfully processed: karmê-chöling-main-shrine-room-hardwood-floor-with-sunlight-and-windows-and-ceiling-lights-and-table.jpg
[2025-07-26 11:01:16] Successfully processed: karmê-chöling-main-shrine-room-four-armed-mahakala-with-brocade-and-pillar-and-ceiling-lights.jpg
[2025-07-26 11:02:13] Successfully processed: karmê-chöling-main-shrine-room-four-armed-mahakala-close-with-brocade-and-pillar-and-ceiling-lights.jpg
[2025-07-26 11:03:08] Successfully processed: karmê-chöling-main-shrine-room-four-armed-mahakala-close-with-brocade-and-hum-calligraphy.jpg
[2025-07-26 11:04:02] Successfully processed: karmê-chöling-om-mama-rulu-rulu-hum-bhyo-hum-calligraphy.jpg
[2025-07-26 11:40:48] Successfully processed: karmê-chöling-om-mama-rulu-rulu-hum-bhyo-hum-calligraphy-closeup.jpg
[2025-07-26 11:41:47] Successfully processed: karmê-chöling-tree-with-logs-in-sunlight.jpg
[2025-07-26 11:42:46] Successfully processed: karmê-chöling-trees-with-blue-sky.jpg
[2025-07-26 11:43:41] Successfully processed: karmê-chöling-trees-and-grass-with-blue-sky.jpg
[2025-07-26 11:44:38] Successfully processed: karmê-chöling-purkhang-with-trees-and-grass-and-blue-sky-and-path.jpg
[2025-07-26 11:45:38] Successfully processed: karmê-chöling-purkhang-with-trees-and-grass-and-blue-sky-and-path-and-shadows.jpg
[2025-07-26 11:46:34] Successfully processed: karmê-chöling-purkhang-with-trees-and-shadows-and-path-and-grass-and-blue-sky.jpg
[2025-07-26 11:47:28] Successfully processed: karmê-chöling-purkhang-with-shadows-and-path-and-grass-and-blue-sky-and-trees.jpg
[2025-07-26 11:47:29] Successfully processed: 20 images
[2025-07-26 11:50:13] Successfully processed: karmê-chöling-purkhang-with-shadows-and-grass-and-path-and-blue-sky-and-trees.jpg
[2025-07-26 11:51:09] Successfully processed: karmê-chöling-purkhang-with-grass-and-trees.jpg
[2025-07-26 11:52:04] Successfully processed: karmê-chöling-purkhang-with-grass-and-trees-and-path.jpg
[2025-07-26 11:53:01] Successfully processed: karmê-chöling-purkhang-corner-view-with-platform.jpg
[2025-07-26 11:53:56] Successfully processed: karmê-chöling-purkhang-corner-view-with-platform-and-sun-and-sky-and-shadow.jpg
[2025-07-26 11:54:52] Successfully processed: karmê-chöling-purkhang-corner-view-with-platform-and-sun-and-sky-and-shadow-and-bench.jpg
[2025-07-26 11:55:49] Successfully processed: karmê-chöling-purkhang-with-grass-and-trees-and-sky-and-bench.jpg
[2025-07-26 11:56:48] Successfully processed: karmê-chöling-purkhang-with-grass-and-blue-sky-and-trees.jpg
[2025-07-26 11:57:44] Successfully processed: karmê-chöling-purkhang-with-grass-and-blue-sky-and-trees-and-platform.jpg
[2025-07-26 11:58:40] Successfully processed: karmê-chöling-purkhang-side-view-with-grass-and-blue-sky-and-trees.jpg
[2025-07-26 11:59:33] Successfully processed: karmê-chöling-purkhang-corner-view-with-shadows-and-grass-and-blue-sky.jpg
[2025-07-26 12:00:27] Successfully processed: karmê-chöling-purkhang-corner-view-with-shadows-and-platform-and-blue-sky-and-trees.jpg
[2025-07-26 12:01:21] Successfully processed: karmê-chöling-purkhang-corner-view-closeup-with-blue-sky-and-moon.jpg
[2025-07-26 12:02:19] Successfully processed: karmê-chöling-purkhang-corner-view-closeup-from-below-with-blue-sky-and-moon.jpg
[2025-07-26 12:03:19] Successfully processed: karmê-chöling-purkhang-corner-view-closeup-from-below-with-blue-sky-and-moon-and-grass-and-shadow.jpg
[2025-07-26 12:04:22] Successfully processed: karmê-chöling-purkhang-closeup-with-blue-sky-and-crescent-moon.jpg
[2025-07-26 12:05:15] Successfully processed: karmê-chöling-purkhang-closeup-symmetrical-with-blue-sky-and-crescent-moon.jpg
[2025-07-26 12:06:09] Successfully processed: karmê-chöling-purkhang-closeup-centered-symmetrical-with-blue-sky-and-crescent-moon.jpg
[2025-07-26 12:07:16] Successfully processed: karmê-chöling-purkhang-panorama-with-sky-and-grass-and-shadows-and-trees.jpg
[2025-07-26 12:08:19] Successfully processed: karmê-chöling-purkhang-side-view-with-shadows-and-grass-and-trees-and-sky.jpg
[2025-07-26 12:08:20] Successfully processed: 20 images
[2025-07-26 13:03:37] Successfully processed: karmê-chöling-trees-and-grass-with-prayer-flags.jpg
[2025-07-26 13:04:37] Successfully processed: karmê-chöling-trees-with-red-prayer-flags.jpg
[2025-07-26 13:05:41] Successfully processed: karmê-chöling-trees-and-sun-with-with-red-prayer-flags.jpg
[2025-07-26 13:06:38] Successfully processed: karmê-chöling-trees-and-bushes-with-string-of-prayer-flags.jpg
[2025-07-26 13:07:37] Successfully processed: karmê-chöling-trees-and-bushes-with-string-of-prayer-flags-diagonal-view.jpg
[2025-07-26 13:08:44] Successfully processed: karmê-chöling-trees-and-bushes-with-string-of-prayer-flags-diagonal-view-closeup.jpg
[2025-07-26 13:09:46] Successfully processed: karmê-chöling-string-of-prayer-flags-diagonal-view-closeup.jpg
[2025-07-26 13:10:50] Successfully processed: karmê-chöling-prayer-flags-with-trees-and-sky.jpg
[2025-07-26 13:11:50] Successfully processed: karmê-chöling-prayer-flags-with-sky.jpg
[2025-07-26 13:12:49] Successfully processed: karmê-chöling-tree-with-prayer-flags-and-sky.jpg
[2025-07-26 13:12:50] Successfully processed: 10 images
